,Index,Time Serie,AUSTRALIA - AUSTRALIAN DOLLAR/US$,NEW ZEALAND - NEW ZELAND DOLLAR/US$
3843,3843,2014-09-25,1.1369,1.2607
3844,3844,2014-09-26,1.1414,1.2697
3845,3845,2014-09-29,1.1444,1.284
3846,3846,2014-09-30,1.1446,1.284
3847,3847,2014-10-01,1.145,1.2802
3848,3848,2014-10-02,1.1373,1.2689
3849,3849,2014-10-03,1.1527,1.2867
3850,3850,2014-10-06,1.1432,1.2811
3851,3851,2014-10-07,1.1353,1.2765
3852,3852,2014-10-08,1.1427,1.2821
3853,3853,2014-10-09,1.1392,1.2716
3854,3854,2014-10-10,1.1469,1.2765
3856,3856,2014-10-14,1.1459,1.2731
3857,3857,2014-10-15,1.1371,1.2599
3858,3858,2014-10-16,1.1408,1.2558
3859,3859,2014-10-17,1.1414,1.2602
3860,3860,2014-10-20,1.1382,1.2552
3861,3861,2014-10-21,1.1368,1.255
3862,3862,2014-10-22,1.1373,1.2588
3863,3863,2014-10-23,1.1399,1.2753
3864,3864,2014-10-24,1.1348,1.2718
3865,3865,2014-10-27,1.1365,1.2679
3866,3866,2014-10-28,1.1302,1.2612
3867,3867,2014-10-29,1.1231,1.2555
3868,3868,2014-10-30,1.1331,1.2755
3869,3869,2014-10-31,1.1375,1.2853
3870,3870,2014-11-03,1.1493,1.2933
3871,3871,2014-11-04,1.1456,1.2858
3872,3872,2014-11-05,1.1639,1.294
3873,3873,2014-11-06,1.1655,1.2962
3874,3874,2014-11-07,1.1601,1.2927
3875,3875,2014-11-10,1.1594,1.2882
3877,3877,2014-11-12,1.1448,1.2661
3878,3878,2014-11-13,1.1455,1.2657
3879,3879,2014-11-14,1.1446,1.2642
3880,3880,2014-11-17,1.1471,1.2602
3881,3881,2014-11-18,1.146,1.2593
3882,3882,2014-11-19,1.1597,1.2724
3883,3883,2014-11-20,1.1614,1.2736
3884,3884,2014-11-21,1.1529,1.2681
3885,3885,2014-11-24,1.1608,1.2729
3886,3886,2014-11-25,1.1737,1.2811
3887,3887,2014-11-26,1.1718,1.2689
3889,3889,2014-11-28,1.1732,1.2755
3890,3890,2014-12-01,1.1736,1.266
3891,3891,2014-12-02,1.1825,1.2821
3892,3892,2014-12-03,1.1881,1.2857
3893,3893,2014-12-04,1.1898,1.2802
3894,3894,2014-12-05,1.2005,1.2957
3895,3895,2014-12-08,1.2054,1.3051
3896,3896,2014-12-09,1.1989,1.2943
3897,3897,2014-12-10,1.2041,1.2962
3898,3898,2014-12-11,1.2099,1.2819
3899,3899,2014-12-12,1.2095,1.2839
3900,3900,2014-12-15,1.2148,1.2897
3901,3901,2014-12-16,1.2165,1.2837
3902,3902,2014-12-17,1.2235,1.2937
3903,3903,2014-12-18,1.2243,1.2892
3904,3904,2014-12-19,1.2303,1.2912
3905,3905,2014-12-22,1.2284,1.2919999999999998
3906,3906,2014-12-23,1.235,1.2967
3907,3907,2014-12-24,1.2332,1.2952
3910,3910,2014-12-29,1.2276,1.284
3911,3911,2014-12-30,1.2197,1.2744
3912,3912,2014-12-31,1.2235,1.2827
3914,3914,2015-01-02,1.2318,1.2968
3915,3915,2015-01-05,1.2353,1.2984
3916,3916,2015-01-06,1.2318,1.2812
3917,3917,2015-01-07,1.2424,1.2942
3918,3918,2015-01-08,1.2306,1.2778
3919,3919,2015-01-09,1.2209,1.2768
3920,3920,2015-01-12,1.2247,1.286
3921,3921,2015-01-13,1.2249,1.2933
3922,3922,2015-01-14,1.225,1.291
3923,3923,2015-01-15,1.2177,1.2835
3924,3924,2015-01-16,1.2204,1.2857
3926,3926,2015-01-20,1.2229,1.2999
3927,3927,2015-01-21,1.2344,1.3196
3928,3928,2015-01-22,1.2347,1.3243
3929,3929,2015-01-23,1.2602,1.3374
3930,3930,2015-01-26,1.2604,1.3468
3931,3931,2015-01-27,1.2596,1.3403
3932,3932,2015-01-28,1.2542,1.3421
3933,3933,2015-01-29,1.2890000000000001,1.3776
3934,3934,2015-01-30,1.2883,1.3797
3935,3935,2015-02-02,1.2791,1.3691
3936,3936,2015-02-03,1.2925,1.371
3937,3937,2015-02-04,1.2885,1.3567
3938,3938,2015-02-05,1.2816,1.3530000000000002
3939,3939,2015-02-06,1.2809,1.3585
3940,3940,2015-02-09,1.2799,1.3486
3941,3941,2015-02-10,1.2852,1.349
3942,3942,2015-02-11,1.2965,1.3546
3943,3943,2015-02-12,1.2882,1.3401
3944,3944,2015-02-13,1.2867,1.339
3946,3946,2015-02-17,1.2794,1.3293
3947,3947,2015-02-18,1.2857,1.33
3948,3948,2015-02-19,1.2804,1.3257
3949,3949,2015-02-20,1.2767,1.3273
3950,3950,2015-02-23,1.2809,1.327
3951,3951,2015-02-24,1.2807,1.3412
3952,3952,2015-02-25,1.2661,1.3249
3953,3953,2015-02-26,1.2794,1.3236
3954,3954,2015-02-27,1.2804,1.3233
3955,3955,2015-03-02,1.2853,1.3293
3956,3956,2015-03-03,1.2755,1.321
3957,3957,2015-03-04,1.2786,1.3186
3958,3958,2015-03-05,1.2882,1.3394
3959,3959,2015-03-06,1.2967,1.3578
3960,3960,2015-03-09,1.296,1.3587
3961,3961,2015-03-10,1.3094,1.3751
3962,3962,2015-03-11,1.3189,1.3854
3963,3963,2015-03-12,1.2979,1.3508
3964,3964,2015-03-13,1.3104,1.3643
3965,3965,2015-03-16,1.3062,1.3532
3966,3966,2015-03-17,1.3132,1.3676
3967,3967,2015-03-18,1.3067,1.3581
3968,3968,2015-03-19,1.3127,1.3557
3969,3969,2015-03-20,1.2888,1.3236
3970,3970,2015-03-23,1.2742,1.3118
3971,3971,2015-03-24,1.2708,1.3103
3972,3972,2015-03-25,1.2729,1.3101
3973,3973,2015-03-26,1.2762,1.3186
3974,3974,2015-03-27,1.2897,1.3228
3975,3975,2015-03-30,1.308,1.3308
3976,3976,2015-03-31,1.3115,1.3359999999999999
3977,3977,2015-04-01,1.3132,1.3403
3978,3978,2015-04-02,1.3217,1.3364
3979,3979,2015-04-03,1.308,1.3167
3980,3980,2015-04-06,1.306,1.3149
3981,3981,2015-04-07,1.3079,1.3321
3982,3982,2015-04-08,1.2962,1.3193
3983,3983,2015-04-09,1.2977,1.3236
3984,3984,2015-04-10,1.3031,1.3277
3985,3985,2015-04-13,1.3194,1.3426
3986,3986,2015-04-14,1.3092,1.327
3987,3987,2015-04-15,1.3141,1.3268
3988,3988,2015-04-16,1.2827,1.3051
3989,3989,2015-04-17,1.286,1.3014
3990,3990,2015-04-20,1.2942,1.3043
3991,3991,2015-04-21,1.2918,1.3004
3992,3992,2015-04-22,1.2868,1.3026
3993,3993,2015-04-23,1.285,1.3184
3994,3994,2015-04-24,1.278,1.3156
3995,3995,2015-04-27,1.2724,1.3075
3996,3996,2015-04-28,1.2473,1.2932
3997,3997,2015-04-29,1.2399,1.2925
3998,3998,2015-04-30,1.2711,1.3173
3999,3999,2015-05-01,1.2799,1.3298
4000,4000,2015-05-04,1.2757,1.328
4001,4001,2015-05-05,1.2593,1.3222
4002,4002,2015-05-06,1.2492,1.331
4003,4003,2015-05-07,1.2636,1.3430000000000002
4004,4004,2015-05-08,1.2636,1.3351
4005,4005,2015-05-11,1.266,1.3605
4006,4006,2015-05-12,1.2517,1.3556
4007,4007,2015-05-13,1.2318,1.3355
4008,4008,2015-05-14,1.2373,1.3333
4009,4009,2015-05-15,1.2418,1.3353
4010,4010,2015-05-18,1.2498,1.3517
4011,4011,2015-05-19,1.2629,1.3598
4012,4012,2015-05-20,1.2695,1.3708
4013,4013,2015-05-21,1.2677,1.3661
4014,4014,2015-05-22,1.2775,1.3686
4016,4016,2015-05-26,1.2923,1.3835
4017,4017,2015-05-27,1.2967,1.3835
4018,4018,2015-05-28,1.3104,1.3986
4019,4019,2015-05-29,1.3057,1.4063
4020,4020,2015-06-01,1.3135,1.4088
4021,4021,2015-06-02,1.2907,1.3978
4022,4022,2015-06-03,1.2816,1.3982
4023,4023,2015-06-04,1.3033,1.4053
4024,4024,2015-06-05,1.3119999999999998,1.4192
4025,4025,2015-06-08,1.3072,1.409
4026,4026,2015-06-09,1.3012,1.4011
4027,4027,2015-06-10,1.2905,1.39
4028,4028,2015-06-11,1.2943,1.4306
4029,4029,2015-06-12,1.2917,1.4316
4030,4030,2015-06-15,1.2875,1.4276
4031,4031,2015-06-16,1.2898,1.4314
4032,4032,2015-06-17,1.3043,1.4465
4033,4033,2015-06-18,1.2770000000000001,1.4405
4034,4034,2015-06-19,1.2890000000000001,1.4503
4035,4035,2015-06-22,1.2912,1.4543
4036,4036,2015-06-23,1.2922,1.4596
4037,4037,2015-06-24,1.3006,1.456
4038,4038,2015-06-25,1.2918,1.4469999999999998
4039,4039,2015-06-26,1.3072,1.4639
4040,4040,2015-06-29,1.3026,1.459
4041,4041,2015-06-30,1.298,1.4754
4042,4042,2015-07-01,1.3048,1.4806
4043,4043,2015-07-02,1.3106,1.4868
4045,4045,2015-07-06,1.3296,1.4919
4046,4046,2015-07-07,1.345,1.5011
4047,4047,2015-07-08,1.3432,1.4835
4048,4048,2015-07-09,1.3444,1.4865
4049,4049,2015-07-10,1.3464,1.4928
4050,4050,2015-07-13,1.3501,1.4939
4051,4051,2015-07-14,1.3423,1.4909999999999999
4052,4052,2015-07-15,1.3576,1.514
4053,4053,2015-07-16,1.3459,1.5295
4054,4054,2015-07-17,1.3567,1.5321
4055,4055,2015-07-20,1.355,1.5218
4056,4056,2015-07-21,1.3461,1.5085
4057,4057,2015-07-22,1.3572,1.5216
4058,4058,2015-07-23,1.3559,1.5049
4059,4059,2015-07-24,1.3738,1.5184
4060,4060,2015-07-27,1.3691,1.5069
4061,4061,2015-07-28,1.3652,1.4952
4062,4062,2015-07-29,1.3686,1.4966
4063,4063,2015-07-30,1.374,1.5177
4064,4064,2015-07-31,1.3639,1.5094
4065,4065,2015-08-03,1.3742,1.5145
4066,4066,2015-08-04,1.3479,1.5179
4067,4067,2015-08-05,1.3613,1.534
4068,4068,2015-08-06,1.3618,1.5279
4069,4069,2015-08-07,1.3526,1.5161
4070,4070,2015-08-10,1.3506,1.5147
4071,4071,2015-08-11,1.3721,1.5298
4072,4072,2015-08-12,1.3559,1.5072
4073,4073,2015-08-13,1.3585,1.5218
4074,4074,2015-08-14,1.3557,1.5277
4075,4075,2015-08-17,1.3539,1.5198
4076,4076,2015-08-18,1.3635,1.5195
4077,4077,2015-08-19,1.3669,1.5235
4078,4078,2015-08-20,1.3592,1.5074
4079,4079,2015-08-21,1.3618,1.4912
4080,4080,2015-08-24,1.3885,1.5368
4081,4081,2015-08-25,1.3922,1.5333
4082,4082,2015-08-26,1.411,1.5567
4083,4083,2015-08-27,1.393,1.5437
4084,4084,2015-08-28,1.4027,1.5513
4085,4085,2015-08-31,1.4085,1.5751
4086,4086,2015-09-01,1.4213,1.5758
4087,4087,2015-09-02,1.4263,1.5765
4088,4088,2015-09-03,1.4235,1.5625
4089,4089,2015-09-04,1.4457,1.5924
4091,4091,2015-09-08,1.4239,1.5755
4092,4092,2015-09-09,1.4237,1.5619999999999998
4093,4093,2015-09-10,1.4112,1.5858
4094,4094,2015-09-11,1.4136,1.5838
4095,4095,2015-09-14,1.4011,1.5798
4096,4096,2015-09-15,1.41,1.584
4097,4097,2015-09-16,1.3916,1.5751
4098,4098,2015-09-17,1.3992,1.5818
4099,4099,2015-09-18,1.3847,1.5586
4100,4100,2015-09-21,1.4035,1.5848
4101,4101,2015-09-22,1.4128,1.5893
4102,4102,2015-09-23,1.4278,1.6015
4103,4103,2015-09-24,1.429,1.5778
4104,4104,2015-09-25,1.4257,1.5701
4105,4105,2015-09-28,1.4276,1.5758
4106,4106,2015-09-29,1.4271,1.5704
4107,4107,2015-09-30,1.4245,1.5649
4108,4108,2015-10-01,1.4196,1.5598
4109,4109,2015-10-02,1.4235,1.5547
4110,4110,2015-10-05,1.4108,1.5373
4111,4111,2015-10-06,1.4,1.53
4112,4112,2015-10-07,1.3864,1.5099
4113,4113,2015-10-08,1.3841,1.5056
4114,4114,2015-10-09,1.3646,1.4925
4116,4116,2015-10-13,1.3731,1.495
4117,4117,2015-10-14,1.3782,1.4778
4118,4118,2015-10-15,1.3669,1.459
4119,4119,2015-10-16,1.3772,1.4708
4120,4120,2015-10-19,1.3785,1.4697
4121,4121,2015-10-20,1.3782,1.4804
4122,4122,2015-10-21,1.3839,1.485
4123,4123,2015-10-22,1.385,1.4725
4124,4124,2015-10-23,1.386,1.4813
4125,4125,2015-10-26,1.3769999999999998,1.4719
4126,4126,2015-10-27,1.3826,1.4702
4127,4127,2015-10-28,1.4,1.4879
4128,4128,2015-10-29,1.4122,1.4969999999999999
4129,4129,2015-10-30,1.4019,1.4780000000000002
4130,4130,2015-11-02,1.4004,1.4826
4131,4131,2015-11-03,1.3941,1.4979
4132,4132,2015-11-04,1.399,1.5181
4133,4133,2015-11-05,1.399,1.5090000000000001
4134,4134,2015-11-06,1.4217,1.5363
4135,4135,2015-11-09,1.4192,1.5298
4136,4136,2015-11-10,1.4225,1.5305
4138,4138,2015-11-12,1.4053,1.5316
4139,4139,2015-11-13,1.4049,1.5319
4140,4140,2015-11-16,1.4114,1.5413
4141,4141,2015-11-17,1.4055,1.5482
4142,4142,2015-11-18,1.4128,1.5528
4143,4143,2015-11-19,1.3873,1.5198
4144,4144,2015-11-20,1.3826,1.5249
4145,4145,2015-11-23,1.3912,1.5359
4146,4146,2015-11-24,1.381,1.5291
4147,4147,2015-11-25,1.3801,1.5214
4149,4149,2015-11-27,1.3904,1.53
4150,4150,2015-11-30,1.3822,1.5211
4151,4151,2015-12-01,1.3661,1.4972
4152,4152,2015-12-02,1.3682,1.5085
4153,4153,2015-12-03,1.368,1.5076
4154,4154,2015-12-04,1.3613,1.4804
4155,4155,2015-12-07,1.3759,1.5042
4156,4156,2015-12-08,1.3868,1.5069
4157,4157,2015-12-09,1.3881,1.5085
4158,4158,2015-12-10,1.3701,1.4786
4159,4159,2015-12-11,1.3862,1.4865
4160,4160,2015-12-14,1.3778,1.4754
4161,4161,2015-12-15,1.3935,1.4819
4162,4162,2015-12-16,1.3875,1.4767
4163,4163,2015-12-17,1.4085,1.4943
4164,4164,2015-12-18,1.3895,1.4809999999999999
4165,4165,2015-12-21,1.3943,1.4773
4166,4166,2015-12-22,1.3829,1.4680000000000002
4167,4167,2015-12-23,1.3848,1.473
4168,4168,2015-12-24,1.3757,1.4624
4170,4170,2015-12-28,1.3769999999999998,1.4592
4171,4171,2015-12-29,1.3712,1.4552
4172,4172,2015-12-30,1.3729,1.4626
4173,4173,2015-12-31,1.3725,1.4616
4175,4175,2016-01-04,1.3955,1.4837
4176,4176,2016-01-05,1.3984,1.4925
4177,4177,2016-01-06,1.4144,1.5056
4178,4178,2016-01-07,1.4235,1.5031
4179,4179,2016-01-08,1.4335,1.5246
4180,4180,2016-01-11,1.4302,1.5258
4181,4181,2016-01-12,1.4337,1.5330000000000001
4182,4182,2016-01-13,1.4294,1.5246
4183,4183,2016-01-14,1.4327,1.5456
4184,4184,2016-01-15,1.4569,1.555
4186,4186,2016-01-19,1.4432,1.5411
4187,4187,2016-01-20,1.4588,1.5652
4188,4188,2016-01-21,1.4280000000000002,1.5333
4189,4189,2016-01-22,1.4257,1.5425
4190,4190,2016-01-25,1.4347,1.5449
4191,4191,2016-01-26,1.4276,1.5404
4192,4192,2016-01-27,1.4136,1.5321
4193,4193,2016-01-28,1.4114,1.5439
4194,4194,2016-01-29,1.4142,1.5458
4195,4195,2016-02-01,1.4116,1.5356
4196,4196,2016-02-02,1.4168,1.5392
4197,4197,2016-02-03,1.4017,1.5017
4198,4198,2016-02-04,1.3858,1.4861
4199,4199,2016-02-05,1.4116,1.5108
4200,4200,2016-02-08,1.4079,1.5067
4201,4201,2016-02-09,1.4154,1.5042
4202,4202,2016-02-10,1.4106,1.5026
4203,4203,2016-02-11,1.4092,1.4966
4204,4204,2016-02-12,1.4088,1.5088
4206,4206,2016-02-16,1.4079,1.5232
4207,4207,2016-02-17,1.3951,1.5088
4208,4208,2016-02-18,1.3986,1.5092
4209,4209,2016-02-19,1.4035,1.5117
4210,4210,2016-02-22,1.3816,1.4881
4211,4211,2016-02-23,1.3872,1.5015
4212,4212,2016-02-24,1.3933,1.5078
4213,4213,2016-02-25,1.3873,1.4928
4214,4214,2016-02-26,1.4025,1.5042
4215,4215,2016-02-29,1.3982,1.5149
4216,4216,2016-03-01,1.3943,1.5108
4217,4217,2016-03-02,1.3759,1.5056
4218,4218,2016-03-03,1.3587,1.4824
4219,4219,2016-03-04,1.3468,1.4708
4220,4220,2016-03-07,1.3392,1.4704
4221,4221,2016-03-08,1.3421,1.4771
4222,4222,2016-03-09,1.3284,1.4686
4223,4223,2016-03-10,1.3434,1.4999
4224,4224,2016-03-11,1.3207,1.4786
4225,4225,2016-03-14,1.3307,1.4948
4226,4226,2016-03-15,1.3396,1.5119
4227,4227,2016-03-16,1.345,1.5149
4228,4228,2016-03-17,1.3094,1.4631
4229,4229,2016-03-18,1.3127,1.4680000000000002
4230,4230,2016-03-21,1.3168,1.4784
4231,4231,2016-03-22,1.3115,1.4793
4232,4232,2016-03-23,1.3275,1.4921
4233,4233,2016-03-24,1.3305,1.4937
4234,4234,2016-03-25,1.3301,1.4959
4235,4235,2016-03-28,1.3247,1.4861
4236,4236,2016-03-29,1.3215,1.4699
4237,4237,2016-03-30,1.3043,1.4463
4238,4238,2016-03-31,1.3026,1.4438
4239,4239,2016-04-01,1.3034,1.4495
4240,4240,2016-04-04,1.3134,1.4594
4241,4241,2016-04-05,1.33,1.4734
4242,4242,2016-04-06,1.3135,1.462
4243,4243,2016-04-07,1.3326,1.4762
4244,4244,2016-04-08,1.3238,1.4674
4245,4245,2016-04-11,1.3159999999999998,1.4577
4246,4246,2016-04-12,1.3057,1.4489
4247,4247,2016-04-13,1.3074,1.4459
4248,4248,2016-04-14,1.2979,1.4565
4249,4249,2016-04-15,1.2958,1.4465
4250,4250,2016-04-18,1.291,1.4397
4251,4251,2016-04-19,1.2811,1.4217
4252,4252,2016-04-20,1.2793,1.4292
4253,4253,2016-04-21,1.2890000000000001,1.4443
4254,4254,2016-04-22,1.2965,1.459
4255,4255,2016-04-25,1.2958,1.4586
4256,4256,2016-04-26,1.2918,1.4503
4257,4257,2016-04-27,1.3168,1.4596
4258,4258,2016-04-28,1.3098,1.4349
4259,4259,2016-04-29,1.3137,1.4318
4260,4260,2016-05-02,1.3087,1.4267
4261,4261,2016-05-03,1.3348,1.444
4262,4262,2016-05-04,1.3416,1.4548
4263,4263,2016-05-05,1.3396,1.4505
4264,4264,2016-05-06,1.3591,1.4613
4265,4265,2016-05-09,1.3656,1.4754
4266,4266,2016-05-10,1.3604,1.4824
4267,4267,2016-05-11,1.3517,1.4609
4268,4268,2016-05-12,1.3672,1.4671
4269,4269,2016-05-13,1.3749,1.4747
4270,4270,2016-05-16,1.3699,1.4695
4271,4271,2016-05-17,1.3602,1.462
4272,4272,2016-05-18,1.3727,1.4745
4273,4273,2016-05-19,1.3864,1.4819
4274,4274,2016-05-20,1.386,1.4793
4275,4275,2016-05-23,1.3883,1.4806
4276,4276,2016-05-24,1.392,1.4841
4277,4277,2016-05-25,1.3916,1.4809999999999999
4278,4278,2016-05-26,1.3837,1.4809999999999999
4279,4279,2016-05-27,1.3879,1.4861
4281,4281,2016-05-31,1.3808,1.4773
4282,4282,2016-06-01,1.3808,1.4691
4283,4283,2016-06-02,1.3841,1.4674
4284,4284,2016-06-03,1.3626,1.4405
4285,4285,2016-06-06,1.3583,1.4428
4286,4286,2016-06-07,1.3419,1.4325
4287,4287,2016-06-08,1.3371,1.4237
4288,4288,2016-06-09,1.3457,1.4019
4289,4289,2016-06-10,1.3523,1.4146
4290,4290,2016-06-13,1.3524,1.4156
4291,4291,2016-06-14,1.3587,1.4280000000000002
4292,4292,2016-06-15,1.3506,1.4229
4293,4293,2016-06-16,1.3676,1.4294
4294,4294,2016-06-17,1.3541,1.4172
4295,4295,2016-06-20,1.3408,1.4067
4296,4296,2016-06-21,1.3403,1.401
4297,4297,2016-06-22,1.3349,1.3957
4298,4298,2016-06-23,1.3161,1.3808
4299,4299,2016-06-24,1.3421,1.4067
4300,4300,2016-06-27,1.3592,1.4245
4301,4301,2016-06-28,1.36,1.4223
4302,4302,2016-06-29,1.3434,1.4043
4303,4303,2016-06-30,1.3455,1.4045
4304,4304,2016-07-01,1.3359999999999999,1.3953
4306,4306,2016-07-05,1.3412,1.3992
4307,4307,2016-07-06,1.3314,1.4025
4308,4308,2016-07-07,1.3355,1.3864
4309,4309,2016-07-08,1.3229,1.3712
4310,4310,2016-07-11,1.3273,1.3847
4311,4311,2016-07-12,1.3104,1.3691
4312,4312,2016-07-13,1.3116,1.3693
4313,4313,2016-07-14,1.3103,1.3891
4314,4314,2016-07-15,1.318,1.4019
4315,4315,2016-07-18,1.3163,1.4051
4316,4316,2016-07-19,1.334,1.4186
4317,4317,2016-07-20,1.3358,1.4219
4318,4318,2016-07-21,1.3339,1.4308
4319,4319,2016-07-22,1.3417,1.4306
4320,4320,2016-07-25,1.3408,1.4325
4321,4321,2016-07-26,1.3305,1.4209
4322,4322,2016-07-27,1.3405,1.4201
4323,4323,2016-07-28,1.3314,1.4134
4324,4324,2016-07-29,1.3159999999999998,1.3858
4325,4325,2016-08-01,1.3215,1.3897
4326,4326,2016-08-02,1.3139,1.3822
4327,4327,2016-08-03,1.3172,1.3961
4328,4328,2016-08-04,1.3094,1.3899
4329,4329,2016-08-05,1.3132,1.401
4330,4330,2016-08-08,1.3062,1.4008
4331,4331,2016-08-09,1.3026,1.3931
4332,4332,2016-08-10,1.2958,1.385
4333,4333,2016-08-11,1.297,1.3808
4334,4334,2016-08-12,1.304,1.386
4335,4335,2016-08-15,1.3009,1.3852
4336,4336,2016-08-16,1.2992,1.3763
4337,4337,2016-08-17,1.3125,1.3852
4338,4338,2016-08-18,1.3014,1.3714
4339,4339,2016-08-19,1.3123,1.3759
4340,4340,2016-08-22,1.3108,1.374
4341,4341,2016-08-23,1.3103,1.3686
4342,4342,2016-08-24,1.3149,1.3686
4343,4343,2016-08-25,1.3139,1.3704
4344,4344,2016-08-26,1.3134,1.3695
4345,4345,2016-08-29,1.32,1.3785
4346,4346,2016-08-30,1.3305,1.3847
4347,4347,2016-08-31,1.33,1.3780000000000001
4348,4348,2016-09-01,1.3259,1.3732
4349,4349,2016-09-02,1.3233,1.3725
4351,4351,2016-09-06,1.3031,1.3501
4352,4352,2016-09-07,1.3029,1.3421
4353,4353,2016-09-08,1.3045,1.3503
4354,4354,2016-09-09,1.3247,1.3631
4355,4355,2016-09-12,1.3287,1.3659
4356,4356,2016-09-13,1.3387,1.3769999999999998
4357,4357,2016-09-14,1.3359999999999999,1.3691
4358,4358,2016-09-15,1.3312,1.3684
4359,4359,2016-09-16,1.3353,1.3753
4360,4360,2016-09-19,1.3228,1.3667
4361,4361,2016-09-20,1.3242,1.3656
4362,4362,2016-09-21,1.3177,1.3646
4363,4363,2016-09-22,1.3082,1.3671
4364,4364,2016-09-23,1.3122,1.3822
4365,4365,2016-09-26,1.3086,1.3736
4366,4366,2016-09-27,1.3058,1.371
4367,4367,2016-09-28,1.3057,1.3785
4368,4368,2016-09-29,1.3028,1.3727
4369,4369,2016-09-30,1.3043,1.3717
4370,4370,2016-10-03,1.3048,1.3768
4371,4371,2016-10-04,1.3082,1.3801
4372,4372,2016-10-05,1.3127,1.3941
4373,4373,2016-10-06,1.3193,1.3965
4374,4374,2016-10-07,1.3235,1.4047
4376,4376,2016-10-11,1.3254,1.415
4377,4377,2016-10-12,1.324,1.4188
4378,4378,2016-10-13,1.3231,1.4122
4379,4379,2016-10-14,1.3141,1.411
4380,4380,2016-10-17,1.3113,1.4017
4381,4381,2016-10-18,1.3023,1.3854
4382,4382,2016-10-19,1.2962,1.3845
4383,4383,2016-10-20,1.3089,1.3883
4384,4384,2016-10-21,1.3163,1.3978
4385,4385,2016-10-24,1.3153,1.4019
4386,4386,2016-10-25,1.3068,1.3951
4387,4387,2016-10-26,1.306,1.3974
4388,4388,2016-10-27,1.3148,1.4039
4389,4389,2016-10-28,1.3196,1.3998
4390,4390,2016-10-31,1.3139,1.3974
4391,4391,2016-11-01,1.3057,1.3935
4392,4392,2016-11-02,1.3043,1.3706
4393,4393,2016-11-03,1.3019,1.3657
4394,4394,2016-11-04,1.304,1.3678
4395,4395,2016-11-07,1.2987,1.3654
4396,4396,2016-11-08,1.2932,1.3596
4397,4397,2016-11-09,1.3031,1.3695
4398,4398,2016-11-10,1.3175,1.3885
4400,4400,2016-11-14,1.3277,1.4114
4401,4401,2016-11-15,1.3263,1.4094
4402,4402,2016-11-16,1.3348,1.4126
4403,4403,2016-11-17,1.3414,1.4168
4404,4404,2016-11-18,1.3615,1.4229
4405,4405,2016-11-21,1.3592,1.4169999999999998
4406,4406,2016-11-22,1.3535,1.4188
4407,4407,2016-11-23,1.3530000000000002,1.4265
4409,4409,2016-11-25,1.3468,1.4194
4410,4410,2016-11-28,1.3373,1.4158
4411,4411,2016-11-29,1.3389,1.4047
4412,4412,2016-11-30,1.3537,1.4122
4413,4413,2016-12-01,1.3493,1.4140000000000001
4414,4414,2016-12-02,1.3432,1.4008
4415,4415,2016-12-05,1.3376,1.4017
4416,4416,2016-12-06,1.3416,1.4059
4417,4417,2016-12-07,1.3371,1.3966
4418,4418,2016-12-08,1.3426,1.3951
4419,4419,2016-12-09,1.3437,1.4008
4420,4420,2016-12-12,1.3358,1.391
4421,4421,2016-12-13,1.3344,1.3881
4422,4422,2016-12-14,1.3312,1.3835
4423,4423,2016-12-15,1.3618,1.4255
4424,4424,2016-12-16,1.3702,1.4325
4425,4425,2016-12-19,1.3767,1.4391
4426,4426,2016-12-20,1.3789,1.4449
4427,4427,2016-12-21,1.3805,1.4489
4428,4428,2016-12-22,1.3858,1.4474
4429,4429,2016-12-23,1.3939,1.4556
4431,4431,2016-12-27,1.391,1.4514
4432,4432,2016-12-28,1.3918,1.4472
4433,4433,2016-12-29,1.385,1.4372
4434,4434,2016-12-30,1.3831,1.4372
4436,4436,2017-01-03,1.3829,1.4436
4437,4437,2017-01-04,1.3755,1.4391
4438,4438,2017-01-05,1.3635,1.4241
4439,4439,2017-01-06,1.3689,1.4341
4440,4440,2017-01-09,1.358,1.4231
4441,4441,2017-01-10,1.3569,1.4314
4442,4442,2017-01-11,1.3514,1.4269
4443,4443,2017-01-12,1.3319,1.401
4444,4444,2017-01-13,1.3367,1.4075
4446,4446,2017-01-17,1.3263,1.3922
4447,4447,2017-01-18,1.324,1.3931
4448,4448,2017-01-19,1.3254,1.3945
4450,4450,2017-01-23,1.3221,1.386
4451,4451,2017-01-24,1.3186,1.3772
4452,4452,2017-01-25,1.3219,1.3759
4453,4453,2017-01-26,1.3278,1.3827
4454,4454,2017-01-27,1.3247,1.3780000000000001
4455,4455,2017-01-30,1.3235,1.3734
4456,4456,2017-01-31,1.3189,1.3644
4457,4457,2017-02-01,1.3221,1.3791
4458,4458,2017-02-02,1.3033,1.3687
4459,4459,2017-02-03,1.3011,1.3657
4460,4460,2017-02-06,1.3087,1.3691
4461,4461,2017-02-07,1.3096,1.3669
4462,4462,2017-02-08,1.3075,1.3657
4463,4463,2017-02-09,1.3118,1.3924
4464,4464,2017-02-10,1.3011,1.3875
4465,4465,2017-02-13,1.3082,1.3937
4466,4466,2017-02-14,1.3092,1.3978
4467,4467,2017-02-15,1.2990000000000002,1.3885
4468,4468,2017-02-16,1.2997,1.3837
4469,4469,2017-02-17,1.306,1.3924
4471,4471,2017-02-21,1.3034,1.3974
4472,4472,2017-02-22,1.3016,1.3965
4473,4473,2017-02-23,1.296,1.3822
4474,4474,2017-02-24,1.3019,1.3887
